dataset,episode_id,task,mode,mode_label,level,duration_sec,duration_bucket_abs,task_progress,mean_l2,task_success
DROID,1882,Move the packet from the open drawer to the shelf above it,val_llm,llm_val,L3,15.466666666666667,0-30s,0.3,0.07466512977980573,False
DROID,1939,Remove the pen from the cup and put it on the table,task_token_only,original,L3,18.8,0-30s,0.4,0.11650492198788304,True
DROID,1939,Remove the pen from the cup and put it on the table,dual_llm,llm_dual,L3,18.8,0-30s,0.7,0.10715246039192777,True
DROID,1939,Remove the pen from the cup and put it on the table,val_llm,llm_val,L3,18.8,0-30s,0.7,0.10715246039192777,True
DROID,1474,Put the pen in the cup,task_token_only,original,L3,28.533333333333335,0-30s,0.4,0.11370944830536674,False
DROID,1474,Put the pen in the cup,dual_llm,llm_dual,L3,28.533333333333335,0-30s,0.4,0.07915390457940553,False
DROID,1474,Put the pen in the cup,val_llm,llm_val,L3,28.533333333333335,0-30s,0.3,0.07114183112149589,False
DROID,1814,Put the brown towel in the bowl,task_token_only,original,L3,19.0,0-30s,0.3,0.09011695234798378,False
DROID,1814,Put the brown towel in the bowl,dual_llm,llm_dual,L3,19.0,0-30s,0.4,0.07461654099851452,False
DROID,1814,Put the brown towel in the bowl,val_llm,llm_val,L3,19.0,0-30s,0.7,0.06370760707378753,True
DROID,1051,Move the blue cup to the right,task_token_only,original,L3,16.6,0-30s,0.7,0.25856707590299816,True
DROID,1051,Move the blue cup to the right,dual_llm,llm_dual,L3,16.6,0-30s,0.7,0.09412650384291042,True
DROID,1051,Move the blue cup to the right,val_llm,llm_val,L3,16.6,0-30s,0.7,0.09612038770490361,True
DROID,1588,Remove the cup from the blue tray and put it on the rack,task_token_only,original,L3,7.666666666666667,0-30s,0.4,0.11163424063818299,False
DROID,1588,Remove the cup from the blue tray and put it on the rack,dual_llm,llm_dual,L3,7.666666666666667,0-30s,0.4,0.07431049297134235,False
DROID,1588,Remove the cup from the blue tray and put it on the rack,val_llm,llm_val,L3,7.666666666666667,0-30s,0.4,0.09216083887846299,False
DROID,1571,Move the bottle from the cup to the table,task_token_only,original,L3,11.666666666666666,0-30s,0.4,0.15399920775048612,False
DROID,1571,Move the bottle from the cup to the table,dual_llm,llm_dual,L3,11.666666666666666,0-30s,0.4,0.09957798477033501,False
DROID,1571,Move the bottle from the cup to the table,val_llm,llm_val,L3,11.666666666666666,0-30s,0.4,0.09895740782154117,False
DROID,1516,Press a button on the dishwasher,task_token_only,original,L3,15.6,0-30s,0.4,0.203630390516948,False
DROID,1516,Press a button on the dishwasher,dual_llm,llm_dual,L3,15.6,0-30s,0.4,0.18434207041826822,False
DROID,1516,Press a button on the dishwasher,val_llm,llm_val,L3,15.6,0-30s,0.3,0.20170565617445813,False
DROID,1870,Put the spoon in the cup,task_token_only,original,L3,13.866666666666667,0-30s,0.3,0.38986674372275454,False
DROID,1870,Put the spoon in the cup,dual_llm,llm_dual,L3,13.866666666666667,0-30s,0.4,0.19042251863954326,False
DROID,1870,Put the spoon in the cup,val_llm,llm_val,L3,13.866666666666667,0-30s,0.4,0.2715556126369263,False
DROID,1087,Put the plastic knife in the cup,task_token_only,original,L3,12.333333333333334,0-30s,0.4,0.1900832753398812,False
DROID,1087,Put the plastic knife in the cup,dual_llm,llm_dual,L3,12.333333333333334,0-30s,0.4,0.21558698632186704,False
DROID,1087,Put the plastic knife in the cup,val_llm,llm_val,L3,12.333333333333334,0-30s,0.7,0.21188697277860222,True
DROID,1730,Open the bottom drawer of the right cabinet,task_token_only,original,L3,11.666666666666666,0-30s,0.4,0.1860508371354795,False
DROID,1730,Open the bottom drawer of the right cabinet,dual_llm,llm_dual,L3,11.666666666666666,0-30s,0.3,0.1562008844130824,False
DROID,1730,Open the bottom drawer of the right cabinet,val_llm,llm_val,L3,11.666666666666666,0-30s,0.4,0.15930801545172166,False
DROID,1580,Open the second drawer from the top fully,task_token_only,original,L3,12.2,0-30s,0.4,0.13705803910874406,False
DROID,1580,Open the second drawer from the top fully,dual_llm,llm_dual,L3,12.2,0-30s,0.7,0.09143864010179421,True
DROID,1580,Open the second drawer from the top fully,val_llm,llm_val,L3,12.2,0-30s,0.4,0.060641765123837225,False
DROID,1788,Pick up the black measuring spoon from the open drawer and put it on the kitchen counter,task_token_only,original,L3,17.466666666666665,0-30s,0.4,0.2661614876741471,False
DROID,1788,Pick up the black measuring spoon from the open drawer and put it on the kitchen counter,dual_llm,llm_dual,L3,17.466666666666665,0-30s,0.4,0.20273285153559503,False
DROID,1788,Pick up the black measuring spoon from the open drawer and put it on the kitchen counter,val_llm,llm_val,L3,17.466666666666665,0-30s,0.4,0.2027363799516093,False
DROID,1896,Put the orange cup in the top compartment,task_token_only,original,L3,12.6,0-30s,0.4,0.22569102711605782,False
DROID,1896,Put the orange cup in the top compartment,dual_llm,llm_dual,L3,12.6,0-30s,0.4,0.2746362109309526,False
DROID,1896,Put the orange cup in the top compartment,val_llm,llm_val,L3,12.6,0-30s,0.7,0.22931880527008075,True
DROID,1436,"Open the drawer, pick up the orange plush toy, put it in the box that is in the drawer and close the drawer",task_token_only,original,L3,36.93333333333333,30-60s,0.4,0.07431721769766655,False
DROID,1436,"Open the drawer, pick up the orange plush toy, put it in the box that is in the drawer and close the drawer",dual_llm,llm_dual,L3,36.93333333333333,30-60s,0.3,0.07233616163717806,False
DROID,1436,"Open the drawer, pick up the orange plush toy, put it in the box that is in the drawer and close the drawer",val_llm,llm_val,L3,36.93333333333333,30-60s,0.3,0.07325784551542171,False
DROID,1743,Turn off the light switch,task_token_only,original,L3,11.533333333333333,0-30s,0.4,0.12279789470590312,False
DROID,1743,Turn off the light switch,dual_llm,llm_dual,L3,11.533333333333333,0-30s,0.4,0.141809957412281,False
DROID,1743,Turn off the light switch,val_llm,llm_val,L3,11.533333333333333,0-30s,0.4,0.10482009070436171,False
DROID,1909,Put the measuring spoon in the yellow bowl,task_token_only,original,L3,15.133333333333333,0-30s,0.4,0.15207517558495048,False
DROID,1909,Put the measuring spoon in the yellow bowl,dual_llm,llm_dual,L3,15.133333333333333,0-30s,0.0,0.15675485381648205,False
DROID,1909,Put the measuring spoon in the yellow bowl,val_llm,llm_val,L3,15.133333333333333,0-30s,0.0,0.11366576940429889,False
DROID,1591,Put the screwdriver in the open drawer then close the drawer,task_token_only,original,L3,8.533333333333333,0-30s,0.3,0.20706527966952218,False
DROID,1591,Put the screwdriver in the open drawer then close the drawer,dual_llm,llm_dual,L3,8.533333333333333,0-30s,0.4,0.16103480483031096,False
DROID,1591,Put the screwdriver in the open drawer then close the drawer,val_llm,llm_val,L3,8.533333333333333,0-30s,0.4,0.17652159457221658,False
DROID,1078,Move the white mug to the right,task_token_only,original,L3,14.933333333333334,0-30s,0.4,0.11425991522752299,False
DROID,1078,Move the white mug to the right,dual_llm,llm_dual,L3,14.933333333333334,0-30s,0.4,0.11026606512332915,False
DROID,1078,Move the white mug to the right,val_llm,llm_val,L3,14.933333333333334,0-30s,0.4,0.11198560007091751,False
DROID,1663,Put the cutlery in the cup,task_token_only,original,L3,13.333333333333334,0-30s,0.4,0.0867533587517167,False
DROID,1663,Put the cutlery in the cup,dual_llm,llm_dual,L3,13.333333333333334,0-30s,0.3,0.12419567339716013,False
DROID,1663,Put the cutlery in the cup,val_llm,llm_val,L3,13.333333333333334,0-30s,0.3,0.12380104369323998,False
DROID,1784,Put the ladle in the silver cup,task_token_only,original,L3,17.066666666666666,0-30s,0.4,0.18597531668163936,False
DROID,1784,Put the ladle in the silver cup,dual_llm,llm_dual,L3,17.066666666666666,0-30s,0.3,0.1176245078983638,False
DROID,1784,Put the ladle in the silver cup,val_llm,llm_val,L3,17.066666666666666,0-30s,0.4,0.1020963763062831,False
DROID,1750,Remove the folk from the open drawer second position to the right and put it on the cupboard,task_token_only,original,L3,15.8,0-30s,0.3,0.15646276048355798,False
DROID,1750,Remove the folk from the open drawer second position to the right and put it on the cupboard,dual_llm,llm_dual,L3,15.8,0-30s,0.4,0.08976010728111374,False
DROID,1750,Remove the folk from the open drawer second position to the right and put it on the cupboard,val_llm,llm_val,L3,15.8,0-30s,0.4,0.0945723704019021,False
DROID,1581,Remove the green marker from the grey bowl and put it on the table,task_token_only,original,L3,9.2,0-30s,0.4,0.15828582653443105,False
DROID,1581,Remove the green marker from the grey bowl and put it on the table,dual_llm,llm_dual,L3,9.2,0-30s,0.3,0.12195498783916615,False
DROID,1581,Remove the green marker from the grey bowl and put it on the table,val_llm,llm_val,L3,9.2,0-30s,0.3,0.12195498783916615,False
DROID,1303,Move the tea bag to the other cup,task_token_only,original,L3,20.466666666666665,0-30s,0.4,0.1763796548225813,False
DROID,1303,Move the tea bag to the other cup,dual_llm,llm_dual,L3,20.466666666666665,0-30s,0.3,0.14840458828876046,False
DROID,1303,Move the tea bag to the other cup,val_llm,llm_val,L3,20.466666666666665,0-30s,0.0,0.11411357812069522,False
DROID,1053,Put the orange can in open cabinet.,task_token_only,original,L3,18.866666666666667,0-30s,0.7,0.2472589951105623,True
DROID,1053,Put the orange can in open cabinet.,dual_llm,llm_dual,L3,18.866666666666667,0-30s,0.4,0.2381933137959651,False
DROID,1053,Put the orange can in open cabinet.,val_llm,llm_val,L3,18.866666666666667,0-30s,0.0,0.2445609260109988,False
DROID,1188,Put the lime green block in the green bowl,task_token_only,original,L3,15.733333333333333,0-30s,0.0,0.18972297092764032,False
DROID,1188,Put the lime green block in the green bowl,dual_llm,llm_dual,L3,15.733333333333333,0-30s,0.4,0.11690124845393603,False
DROID,1188,Put the lime green block in the green bowl,val_llm,llm_val,L3,15.733333333333333,0-30s,0.4,0.08846635019518455,False
DROID,1785,Put the orange bottle in the drawer,task_token_only,original,L3,13.4,0-30s,0.0,0.11639869596065078,False
DROID,1785,Put the orange bottle in the drawer,dual_llm,llm_dual,L3,13.4,0-30s,0.0,0.09879055785136333,False
DROID,1785,Put the orange bottle in the drawer,val_llm,llm_val,L3,13.4,0-30s,0.0,0.10868473972323733,False
DROID,1810,Remove the marker from the mug cup and place it on the table,task_token_only,original,L3,12.866666666666667,0-30s,0.4,0.07114664918532126,False
DROID,1810,Remove the marker from the mug cup and place it on the table,dual_llm,llm_dual,L3,12.866666666666667,0-30s,0.3,0.07680763411347173,False
DROID,1810,Remove the marker from the mug cup and place it on the table,val_llm,llm_val,L3,12.866666666666667,0-30s,0.4,0.0811387492018754,False
DROID,1279,Put the white object inside the mug,task_token_only,original,L3,12.2,0-30s,0.4,0.17278039858000716,False
DROID,1279,Put the white object inside the mug,dual_llm,llm_dual,L3,12.2,0-30s,0.0,0.12272368394050644,False
DROID,1279,Put the white object inside the mug,val_llm,llm_val,L3,12.2,0-30s,0.3,0.12400308183609376,False
DROID,1688,Move the mug to the right,task_token_only,original,L3,11.533333333333333,0-30s,0.3,0.11295055434257799,False
DROID,1688,Move the mug to the right,dual_llm,llm_dual,L3,11.533333333333333,0-30s,0.3,0.11559375399909072,False
DROID,1688,Move the mug to the right,val_llm,llm_val,L3,11.533333333333333,0-30s,0.3,0.13082330272994025,False
DROID,1504,Pick up the brown block on the left and put it in the green bowl,task_token_only,original,L3,7.133333333333334,0-30s,0.0,0.10297215668263554,False
DROID,1504,Pick up the brown block on the left and put it in the green bowl,dual_llm,llm_dual,L3,7.133333333333334,0-30s,0.0,0.0677110664139791,False
DROID,1504,Pick up the brown block on the left and put it in the green bowl,val_llm,llm_val,L3,7.133333333333334,0-30s,0.0,0.06563201739951652,False
DROID,1518,Put the black screwdriver inside the topmost drawer then close the drawer,task_token_only,original,L3,8.466666666666667,0-30s,0.4,0.3283076135359763,False
DROID,1518,Put the black screwdriver inside the topmost drawer then close the drawer,dual_llm,llm_dual,L3,8.466666666666667,0-30s,0.3,0.12673648774770377,False
DROID,1518,Put the black screwdriver inside the topmost drawer then close the drawer,val_llm,llm_val,L3,8.466666666666667,0-30s,0.0,0.14055017123592492,False
DROID,1115,Move the mug forward then remove the spoon from the mug and put it in the cup,task_token_only,original,L3,20.0,0-30s,0.4,0.09579780365678754,False
DROID,1115,Move the mug forward then remove the spoon from the mug and put it in the cup,dual_llm,llm_dual,L3,20.0,0-30s,0.4,0.09636455479262396,False
DROID,1115,Move the mug forward then remove the spoon from the mug and put it in the cup,val_llm,llm_val,L3,20.0,0-30s,0.4,0.16166733778869483,False
DROID,1453,"Remove the marker from the paper cup, put it on the top part of the desk, open the top middle cabinet door, put the paper cup inside the cabinet and close the cabinet door",task_token_only,original,L3,37.666666666666664,30-60s,0.0,0.10042143317646561,False
DROID,1453,"Remove the marker from the paper cup, put it on the top part of the desk, open the top middle cabinet door, put the paper cup inside the cabinet and close the cabinet door",dual_llm,llm_dual,L3,37.666666666666664,30-60s,0.0,0.08845375735649504,False
DROID,1453,"Remove the marker from the paper cup, put it on the top part of the desk, open the top middle cabinet door, put the paper cup inside the cabinet and close the cabinet door",val_llm,llm_val,L3,37.666666666666664,30-60s,0.0,0.12164586209011352,False
DROID,1884,Remove the marker from the white mug.,task_token_only,original,L3,16.266666666666666,0-30s,0.4,0.10346682001713524,False
DROID,1884,Remove the marker from the white mug.,dual_llm,llm_dual,L3,16.266666666666666,0-30s,0.4,0.08319544309801712,False
DROID,1884,Remove the marker from the white mug.,val_llm,llm_val,L3,16.266666666666666,0-30s,0.4,0.08323848632049895,False
DROID,1836,Put the yellow in the small cup,task_token_only,original,L3,13.0,0-30s,0.4,0.2637389446769846,False
DROID,1836,Put the yellow in the small cup,dual_llm,llm_dual,L3,13.0,0-30s,0.0,0.19787833712351569,False
DROID,1836,Put the yellow in the small cup,val_llm,llm_val,L3,13.0,0-30s,0.4,0.1671248321885306,False
DROID,1867,Put the paper cup inside the white mug,task_token_only,original,L3,14.466666666666667,0-30s,0.0,0.21277941413362078,False
DROID,1867,Put the paper cup inside the white mug,dual_llm,llm_dual,L3,14.466666666666667,0-30s,0.4,0.10985507071592736,False
DROID,1867,Put the paper cup inside the white mug,val_llm,llm_val,L3,14.466666666666667,0-30s,0.7,0.20103483547829906,True
DROID,1881,Close the top left drawer,task_token_only,original,L3,30.866666666666667,30-60s,0.4,0.2952174256977442,False
DROID,1881,Close the top left drawer,dual_llm,llm_dual,L3,30.866666666666667,30-60s,0.7,0.1968231931465083,True
DROID,1881,Close the top left drawer,val_llm,llm_val,L3,30.866666666666667,30-60s,0.3,0.19000833335598202,False
DROID,1713,Put the screwdriver in the drawer and close it,task_token_only,original,L3,6.8,0-30s,0.4,0.29095702239374416,False
DROID,1713,Put the screwdriver in the drawer and close it,dual_llm,llm_dual,L3,6.8,0-30s,0.4,0.24929095067436288,False
DROID,1713,Put the screwdriver in the drawer and close it,val_llm,llm_val,L3,6.8,0-30s,0.0,0.29734541551251303,False
DROID,1511,Remove the white and black mug from the dish rack and put it on the counter.,task_token_only,original,L3,13.266666666666667,0-30s,0.0,0.1481470843806635,False
DROID,1511,Remove the white and black mug from the dish rack and put it on the counter.,dual_llm,llm_dual,L3,13.266666666666667,0-30s,0.4,0.16401692344715402,False
DROID,1511,Remove the white and black mug from the dish rack and put it on the counter.,val_llm,llm_val,L3,13.266666666666667,0-30s,0.4,0.19050965395490224,False
DROID,1758,Remove the scissors in middle compartment of the opened drawer and put it on the right side of the wooden spatula on the far left,task_token_only,original,L3,9.066666666666666,0-30s,0.3,0.1537632702947388,False
DROID,1758,Remove the scissors in middle compartment of the opened drawer and put it on the right side of the wooden spatula on the far left,dual_llm,llm_dual,L3,9.066666666666666,0-30s,0.3,0.13669114022018772,False
DROID,1758,Remove the scissors in middle compartment of the opened drawer and put it on the right side of the wooden spatula on the far left,val_llm,llm_val,L3,9.066666666666666,0-30s,0.4,0.1444824580023081,False
DROID,1204,Move the silver bowl to the table,task_token_only,original,L3,24.533333333333335,0-30s,0.0,0.12245598129442103,False
DROID,1204,Move the silver bowl to the table,dual_llm,llm_dual,L3,24.533333333333335,0-30s,0.4,0.16765485401102456,False
DROID,1204,Move the silver bowl to the table,val_llm,llm_val,L3,24.533333333333335,0-30s,0.3,0.23410527847516172,False
DROID,1596,Move the mug to the right.,task_token_only,original,L3,13.6,0-30s,0.4,0.060831888290540204,False
DROID,1596,Move the mug to the right.,dual_llm,llm_dual,L3,13.6,0-30s,0.4,0.05061051106101733,False
DROID,1596,Move the mug to the right.,val_llm,llm_val,L3,13.6,0-30s,0.4,0.04628725781406262,False
DROID,1282,Open the cupboard door,task_token_only,original,L3,18.0,0-30s,0.3,0.15534461706309657,False
DROID,1282,Open the cupboard door,dual_llm,llm_dual,L3,18.0,0-30s,0.2,0.1834321015962247,False
DROID,1282,Open the cupboard door,val_llm,llm_val,L3,18.0,0-30s,0.4,0.16549506959897786,False
DROID,1949,Move the red mug forwards.,task_token_only,original,L3,14.333333333333334,0-30s,0.4,0.07076206207617938,False
DROID,1949,Move the red mug forwards.,dual_llm,llm_dual,L3,14.333333333333334,0-30s,0.3,0.13168607673647634,False
DROID,1949,Move the red mug forwards.,val_llm,llm_val,L3,14.333333333333334,0-30s,0.0,0.1399906217520008,False
AgiBot,12093035,Restock supermarket items,task_token_only,original,L1,16.416667522,0-30s,0.7,0.06898277252912521,True
AgiBot,12093035,Restock supermarket items,dual_llm,llm_dual,L1,16.416667522,0-30s,0.4,0.05504907791813215,False
AgiBot,12093035,Restock supermarket items,val_llm,llm_val,L1,16.416667522,0-30s,0.7,0.06069457406798998,True
AgiBot,12093225,Restock supermarket items,task_token_only,original,L1,15.866667494,0-30s,0.8,0.06821118295192719,True
AgiBot,12093225,Restock supermarket items,dual_llm,llm_dual,L1,15.866667494,0-30s,0.6,0.06632034542659919,True
AgiBot,12093225,Restock supermarket items,val_llm,llm_val,L1,15.866667494,0-30s,0.6,0.04884462058544159,True
AgiBot,12093263,Restock supermarket items,task_token_only,original,L1,15.900000829,0-30s,0.7,0.07251546035210292,True
AgiBot,12093263,Restock supermarket items,dual_llm,llm_dual,L1,15.900000829,0-30s,0.4,0.04700958542525768,False
AgiBot,12093263,Restock supermarket items,val_llm,llm_val,L1,15.900000829,0-30s,0.4,0.06115265190601349,False
AgiBot,12093270,Restock supermarket items,task_token_only,original,L1,15.666667483,0-30s,0.2,0.08184811721245448,False
AgiBot,12093270,Restock supermarket items,dual_llm,llm_dual,L1,15.666667483,0-30s,0.3,0.06598810975750287,False
AgiBot,12093270,Restock supermarket items,val_llm,llm_val,L1,15.666667483,0-30s,0.4,0.07286149015029271,False
AgiBot,12093282,Restock supermarket items,task_token_only,original,L1,14.950000779,0-30s,0.4,0.07542156800627708,False
AgiBot,12093282,Restock supermarket items,dual_llm,llm_dual,L1,14.950000779,0-30s,0.4,0.06281684711575508,False
AgiBot,12093282,Restock supermarket items,val_llm,llm_val,L1,14.950000779,0-30s,0.4,0.07297585159540176,False
AgiBot,12093284,Restock supermarket items,task_token_only,original,L1,14.366667415,0-30s,0.4,0.07098638638854027,False
AgiBot,12093284,Restock supermarket items,dual_llm,llm_dual,L1,14.366667415,0-30s,0.4,0.07000057895978291,False
AgiBot,12093284,Restock supermarket items,val_llm,llm_val,L1,14.366667415,0-30s,0.6,0.07723259304960568,True
AgiBot,12093297,Restock supermarket items,task_token_only,original,L1,17.616667585,0-30s,0.4,0.0780749221642812,False
AgiBot,12093297,Restock supermarket items,dual_llm,llm_dual,L1,17.616667585,0-30s,0.7,0.07914218058188756,True
AgiBot,12093297,Restock supermarket items,val_llm,llm_val,L1,17.616667585,0-30s,0.4,0.06742365285754204,False
AgiBot,12093309,Restock supermarket items,task_token_only,original,L1,18.100000943,0-30s,0.7,0.06505537778139114,True
AgiBot,12093309,Restock supermarket items,dual_llm,llm_dual,L1,18.100000943,0-30s,0.7,0.060805544257164,True
AgiBot,12093309,Restock supermarket items,val_llm,llm_val,L1,18.100000943,0-30s,0.6,0.061560685435930886,True
AgiBot,12093348,Restock supermarket items,task_token_only,original,L1,17.216667564,0-30s,0.4,0.05580435941616694,False
AgiBot,12093348,Restock supermarket items,dual_llm,llm_dual,L1,17.216667564,0-30s,0.4,0.06767648831009865,False
AgiBot,12093348,Restock supermarket items,val_llm,llm_val,L1,17.216667564,0-30s,0.4,0.062140957762797676,False
AgiBot,12093350,Restock supermarket items,task_token_only,original,L1,17.500000912,0-30s,0.4,0.07554162045319875,False
AgiBot,12093350,Restock supermarket items,dual_llm,llm_dual,L1,17.500000912,0-30s,0.4,0.07242500533660252,False
AgiBot,12093350,Restock supermarket items,val_llm,llm_val,L1,17.500000912,0-30s,0.4,0.07646124561627705,False
AgiBot,12093356,Restock supermarket items,task_token_only,original,L1,15.800000824,0-30s,0.3,0.07532679289579391,False
AgiBot,12093356,Restock supermarket items,dual_llm,llm_dual,L1,15.800000824,0-30s,0.4,0.06192957361539205,False
AgiBot,12093356,Restock supermarket items,val_llm,llm_val,L1,15.800000824,0-30s,0.4,0.0656858819226424,False
AgiBot,12093359,Restock supermarket items,task_token_only,original,L1,16.166667509,0-30s,0.0,0.06560998658339183,False
AgiBot,12093359,Restock supermarket items,dual_llm,llm_dual,L1,16.166667509,0-30s,0.4,0.04997121666868528,False
AgiBot,12093359,Restock supermarket items,val_llm,llm_val,L1,16.166667509,0-30s,0.4,0.05261010676622391,False
AgiBot,12093365,Restock supermarket items,task_token_only,original,L1,16.316667517,0-30s,0.3,0.06596655026078224,False
AgiBot,12093365,Restock supermarket items,dual_llm,llm_dual,L1,16.316667517,0-30s,0.6,0.06811357662081718,True
AgiBot,12093365,Restock supermarket items,val_llm,llm_val,L1,16.316667517,0-30s,0.4,0.06581217298905055,False
AgiBot,12093367,Restock supermarket items,task_token_only,original,L1,16.716667538,0-30s,0.4,0.056385704626639686,False
AgiBot,12093367,Restock supermarket items,dual_llm,llm_dual,L1,16.716667538,0-30s,0.7,0.05378194898366928,True
AgiBot,12093367,Restock supermarket items,val_llm,llm_val,L1,16.716667538,0-30s,0.7,0.05325192088882128,True
AgiBot,12093482,Restock supermarket items,task_token_only,original,L1,15.300000797,0-30s,0.4,0.07511594146490097,False
AgiBot,12093482,Restock supermarket items,dual_llm,llm_dual,L1,15.300000797,0-30s,0.7,0.08006988962491353,True
AgiBot,12093482,Restock supermarket items,val_llm,llm_val,L1,15.300000797,0-30s,0.3,0.07288091381390889,False
AgiBot,12093483,Restock supermarket items,task_token_only,original,L1,17.316667569,0-30s,0.4,0.05472136785586675,False
AgiBot,12093483,Restock supermarket items,dual_llm,llm_dual,L1,17.316667569,0-30s,0.4,0.05564639096458753,False
AgiBot,12093483,Restock supermarket items,val_llm,llm_val,L1,17.316667569,0-30s,0.0,0.054813187569379807,False
AgiBot,12093492,Restock supermarket items,task_token_only,original,L1,17.016667554,0-30s,0.6,0.07349491864442825,True
AgiBot,12093492,Restock supermarket items,dual_llm,llm_dual,L1,17.016667554,0-30s,0.7,0.04689699597656727,True
AgiBot,12093492,Restock supermarket items,val_llm,llm_val,L1,17.016667554,0-30s,0.7,0.054133251309394836,True
AgiBot,12093497,Restock supermarket items,task_token_only,original,L1,16.416667522,0-30s,0.7,0.06559266274174054,True
AgiBot,12093497,Restock supermarket items,dual_llm,llm_dual,L1,16.416667522,0-30s,0.4,0.05463110779722532,False
AgiBot,12093497,Restock supermarket items,val_llm,llm_val,L1,16.416667522,0-30s,0.4,0.06623905897140503,False
AgiBot,12093549,Restock supermarket items,task_token_only,original,L1,16.783334208,0-30s,0.4,0.06240975484251976,True
AgiBot,12093549,Restock supermarket items,dual_llm,llm_dual,L1,16.783334208,0-30s,0.4,0.06809935097893079,False
AgiBot,12093549,Restock supermarket items,val_llm,llm_val,L1,16.783334208,0-30s,0.7,0.0669081596036752,True
AgiBot,12093566,Restock supermarket items,task_token_only,original,L1,17.866667598,0-30s,0.4,0.07640973230202992,False
AgiBot,12093566,Restock supermarket items,dual_llm,llm_dual,L1,17.866667598,0-30s,0.4,0.06466311340530713,False
AgiBot,12093566,Restock supermarket items,val_llm,llm_val,L1,17.866667598,0-30s,0.4,0.08177067091067632,False
AgiBot,12093596,Restock supermarket items,task_token_only,original,L1,16.800000876,0-30s,0.4,0.07174220557014148,False
AgiBot,12093596,Restock supermarket items,dual_llm,llm_dual,L1,16.800000876,0-30s,0.8,0.05218964070081711,True
AgiBot,12093596,Restock supermarket items,val_llm,llm_val,L1,16.800000876,0-30s,0.7,0.051952636490265526,True
AgiBot,12093633,Restock supermarket items,task_token_only,original,L1,16.716667538,0-30s,0.6,0.07932418212294579,True
AgiBot,12093633,Restock supermarket items,dual_llm,llm_dual,L1,16.716667538,0-30s,0.7,0.06390942012270291,True
AgiBot,12093633,Restock supermarket items,val_llm,llm_val,L1,16.716667538,0-30s,0.7,0.05942860928674539,True
AgiBot,12093660,Restock supermarket items,task_token_only,original,L1,15.666667483,0-30s,0.4,0.07262588044007619,False
AgiBot,12093660,Restock supermarket items,dual_llm,llm_dual,L1,15.666667483,0-30s,0.4,0.0828705628712972,False
AgiBot,12093660,Restock supermarket items,val_llm,llm_val,L1,15.666667483,0-30s,0.3,0.07150336479147275,False
AgiBot,12093685,Restock supermarket items,task_token_only,original,L1,14.300000745,0-30s,0.4,0.06344009811679523,False
AgiBot,12093685,Restock supermarket items,dual_llm,llm_dual,L1,14.300000745,0-30s,0.8,0.05642553667227427,True
AgiBot,12093685,Restock supermarket items,val_llm,llm_val,L1,14.300000745,0-30s,0.8,0.049957770854234695,True
AgiBot,12093687,Restock supermarket items,task_token_only,original,L1,15.716667486,0-30s,0.2,0.07018962502479553,False
AgiBot,12093687,Restock supermarket items,dual_llm,llm_dual,L1,15.716667486,0-30s,0.4,0.07577866315841675,False
AgiBot,12093687,Restock supermarket items,val_llm,llm_val,L1,15.716667486,0-30s,0.4,0.06995200862487157,False
AgiBot,12093688,Restock supermarket items,task_token_only,original,L1,15.833334159,0-30s,0.4,0.06491718317071597,False
AgiBot,12093688,Restock supermarket items,dual_llm,llm_dual,L1,15.833334159,0-30s,0.3,0.06171673287947973,False
AgiBot,12093688,Restock supermarket items,val_llm,llm_val,L1,15.833334159,0-30s,0.4,0.05913699542482694,False
AgiBot,12093689,Restock supermarket items,task_token_only,original,L1,16.516667528,0-30s,0.7,0.0621907872458299,True
AgiBot,12093689,Restock supermarket items,dual_llm,llm_dual,L1,16.516667528,0-30s,0.4,0.056657729049523674,False
AgiBot,12093689,Restock supermarket items,val_llm,llm_val,L1,16.516667528,0-30s,0.7,0.05769317348798116,True
AgiBot,12093695,Restock supermarket items,task_token_only,original,L1,16.916667548,0-30s,0.4,0.0653247982263565,False
AgiBot,12093695,Restock supermarket items,dual_llm,llm_dual,L1,16.916667548,0-30s,0.7,0.06175511827071508,True
AgiBot,12093695,Restock supermarket items,val_llm,llm_val,L1,16.916667548,0-30s,0.7,0.05497273802757263,True
AgiBot,12093729,Restock supermarket items,task_token_only,original,L1,17.466667577,0-30s,0.4,0.054208005468050637,False
AgiBot,12093729,Restock supermarket items,dual_llm,llm_dual,L1,17.466667577,0-30s,0.4,0.06258051842451096,False
AgiBot,12093729,Restock supermarket items,val_llm,llm_val,L1,17.466667577,0-30s,0.4,0.05782294521729151,False
AgiBot,12093732,Restock supermarket items,task_token_only,original,L1,14.516667423,0-30s,0.3,0.06654470413923264,False
AgiBot,12093732,Restock supermarket items,dual_llm,llm_dual,L1,14.516667423,0-30s,0.3,0.05484135945638021,False
AgiBot,12093732,Restock supermarket items,val_llm,llm_val,L1,14.516667423,0-30s,0.4,0.05007861492534479,False
AgiBot,12093733,Restock supermarket items,task_token_only,original,L1,17.600000917,0-30s,0.7,0.06006177142262459,True
AgiBot,12093733,Restock supermarket items,dual_llm,llm_dual,L1,17.600000917,0-30s,0.4,0.06361829986174901,False
AgiBot,12093733,Restock supermarket items,val_llm,llm_val,L1,17.600000917,0-30s,0.3,0.06102916474143664,False
AgiBot,12093734,Restock supermarket items,task_token_only,original,L1,17.750000925,0-30s,0.0,0.0781358170012633,False
