dataset,episode_id,task,mode,mode_label,level,duration_sec,duration_bucket_abs,task_progress,mean_l2,task_success
AgiBot,12096361,Clear the countertop waste,task_token_only,original,L1,32.366668354,30-60s,0.9,0.07279082511862119,True
AgiBot,12079165,Open drawer and store items,task_token_only,original,L1,29.466668203,0-30s,0.3,0.08852872500816981,False
AgiBot,12079171,Open drawer and store items,task_token_only,original,L1,29.01666818,0-30s,0.4,0.09630986551443736,False
AgiBot,12079192,Open drawer and store items,task_token_only,original,L1,29.850001556,0-30s,0.8,0.07529354467988014,True
AgiBot,12079202,Open drawer and store items,task_token_only,original,L1,27.366668093,0-30s,0.4,0.08520701775948207,False
AgiBot,12079204,Open drawer and store items,task_token_only,original,L1,27.86666812,0-30s,0.7,0.10063588122526805,True
AgiBot,12079206,Open drawer and store items,task_token_only,original,L1,29.366668198,0-30s,0.3,0.0976594090461731,False
AgiBot,12079216,Open drawer and store items,task_token_only,original,L1,29.4166682,0-30s,0.4,0.09180547297000885,False
AgiBot,12079219,Open drawer and store items,task_token_only,original,L1,28.366668146,0-30s,0.7,0.10374643405278523,True
AgiBot,12079222,Open drawer and store items,task_token_only,original,L1,28.466668151,0-30s,0.4,0.1403905600309372,False
AgiBot,12079232,Open drawer and store items,task_token_only,original,L1,26.150001363,0-30s,0.4,0.09353137016296387,False
AgiBot,12079234,Open drawer and store items,task_token_only,original,L1,28.316668143,0-30s,0.0,0.10564266890287399,False
AgiBot,12079236,Open drawer and store items,task_token_only,original,L1,28.016668127,0-30s,0.4,0.09750780711571376,False
AgiBot,12079239,Open drawer and store items,task_token_only,original,L1,31.000001616,30-60s,0.3,0.09051260352134705,False
AgiBot,12079251,Open drawer and store items,task_token_only,original,L1,31.51666831,30-60s,0.4,0.1087981586654981,False
AgiBot,12079258,Open drawer and store items,task_token_only,original,L1,28.666668161,0-30s,0.4,0.10048787916700046,False
AgiBot,12079264,Open drawer and store items,task_token_only,original,L1,27.266668088,0-30s,0.4,0.11586073040962219,False
AgiBot,12079267,Open drawer and store items,task_token_only,original,L1,30.116668237,30-60s,0.4,0.08495493605732918,False
AgiBot,12079268,Open drawer and store items,task_token_only,original,L1,30.616668263,30-60s,0.4,0.06137764826416969,False
AgiBot,12079269,Open drawer and store items,task_token_only,original,L1,27.516668101,0-30s,0.4,0.08831147352854411,False
AgiBot,12079273,Open drawer and store items,task_token_only,original,L1,30.216668242,30-60s,0.6,0.07252975429097812,True
AgiBot,12079275,Open drawer and store items,task_token_only,original,L1,28.216668138,0-30s,0.3,0.09848300864299138,False
AgiBot,12079279,Open drawer and store items,task_token_only,original,L1,27.066668078,0-30s,0.4,0.10061400632063548,False
AgiBot,12079280,Open drawer and store items,task_token_only,original,L1,27.716668112,0-30s,0.4,0.08573973551392555,False
AgiBot,12079284,Open drawer and store items,task_token_only,original,L1,29.116668185,0-30s,0.4,0.07857293014725049,False
AgiBot,12079286,Open drawer and store items,task_token_only,original,L1,31.116668289,30-60s,0.4,0.12239821255207062,False
AgiBot,12079290,Open drawer and store items,task_token_only,original,L1,28.716668164,0-30s,0.4,0.09917292495568593,False
AgiBot,12079293,Open drawer and store items,task_token_only,original,L1,28.516668153,0-30s,0.4,0.11435246964295705,False
AgiBot,12079295,Open drawer and store items,task_token_only,original,L1,27.716668112,0-30s,0.4,0.10421296705802281,False
AgiBot,12079298,Open drawer and store items,task_token_only,original,L1,29.933334894,0-30s,0.6,0.12061156829198201,True
AgiBot,12079300,Open drawer and store items,task_token_only,original,L1,28.800001502,0-30s,0.4,0.10367072373628616,False
AgiBot,12079304,Open drawer and store items,task_token_only,original,L1,29.800001554,0-30s,0.7,0.09446261078119278,True
AgiBot,12079363,Open drawer and store items,task_token_only,original,L1,30.50000159,30-60s,0.4,0.07988997176289558,False
AgiBot,12079385,Open drawer and store items,task_token_only,original,L1,28.550001488,0-30s,0.4,0.10104723771413167,False
AgiBot,12079423,Open drawer and store items,task_token_only,original,L1,28.966668177,0-30s,0.4,0.11961755404869716,False
AgiBot,12079436,Open drawer and store items,task_token_only,original,L1,30.916668279,30-60s,0.4,0.07220636680722237,False
AgiBot,12079447,Open drawer and store items,task_token_only,original,L1,29.08333485,0-30s,0.8,0.09616751968860626,True
AgiBot,12079458,Open drawer and store items,task_token_only,original,L1,28.316668143,0-30s,0.4,0.1048837701479594,False
AgiBot,12079460,Open drawer and store items,task_token_only,original,L1,29.716668216,0-30s,0.7,0.10183039059241612,True
AgiBot,12067151,Pack moving objects from conveyor,task_token_only,original,L1,23.816667908,0-30s,0.3,0.08547572294871013,False
AgiBot,12067158,Pack moving objects from conveyor,task_token_only,original,L1,47.88333583,30-60s,0.9,0.0841799999276797,True
AgiBot,12067164,Pack moving objects from conveyor,task_token_only,original,L1,23.083334537,0-30s,0.3,0.06401850904027621,False
AgiBot,12067166,Pack moving objects from conveyor,task_token_only,original,L1,55.416669556,30-60s,0.4,0.09381687641143799,False
AgiBot,12067175,Pack moving objects from conveyor,task_token_only,original,L1,40.583335449,30-60s,0.6,0.0673508457839489,True
AgiBot,12067178,Pack moving objects from conveyor,task_token_only,original,L1,22.25000116,0-30s,0.4,0.08524209633469582,False
AgiBot,12067183,Pack moving objects from conveyor,task_token_only,original,L1,20.683334412,0-30s,0.4,0.07937696576118469,False
AgiBot,12067184,Pack moving objects from conveyor,task_token_only,original,L1,56.183336263,30-60s,0.3,0.06863619883855183,False
AgiBot,12067191,Pack moving objects from conveyor,task_token_only,original,L1,44.250002307,30-60s,0.8,0.06978426376978557,True
AgiBot,12067193,Pack moving objects from conveyor,task_token_only,original,L1,22.216667825,0-30s,0.4,0.08314546942710876,False
AgiBot,12067199,Pack moving objects from conveyor,task_token_only,original,L1,50.05000261,30-60s,0.6,0.08177347977956136,True
AgiBot,12067208,Pack moving objects from conveyor,task_token_only,original,L1,41.483335496,30-60s,0.4,0.0820034792025884,False
AgiBot,12067211,Pack moving objects from conveyor,task_token_only,original,L1,46.016669066,30-60s,0.4,0.07393415768941243,False
AgiBot,12067217,Pack moving objects from conveyor,task_token_only,original,L1,27.750001447,0-30s,0.4,0.08518005162477493,False
AgiBot,12067226,Pack moving objects from conveyor,task_token_only,original,L1,33.550001749,30-60s,0.4,0.09608420232931773,False
AgiBot,12067229,Pack moving objects from conveyor,task_token_only,original,L1,43.550002271,30-60s,0.7,0.06776793176929156,True
AgiBot,12067237,Pack moving objects from conveyor,task_token_only,original,L1,20.650001076,0-30s,0.4,0.07539554312825203,False
AgiBot,12067238,Pack moving objects from conveyor,task_token_only,original,L1,28.916668174,0-30s,0.4,0.11229208235939343,False
AgiBot,12067242,Pack moving objects from conveyor,task_token_only,original,L1,22.516667841,0-30s,0.4,0.07236511881152789,False
AgiBot,12067245,Pack moving objects from conveyor,task_token_only,original,L1,25.650001337,0-30s,0.4,0.0674269733329614,False
AgiBot,12067252,Pack moving objects from conveyor,task_token_only,original,L1,22.016667814,0-30s,0.4,0.08814408878485362,False
AgiBot,12067260,Pack moving objects from conveyor,task_token_only,original,L1,55.283336216,30-60s,0.6,0.08185735841592152,True
AgiBot,12067269,Pack moving objects from conveyor,task_token_only,original,L1,51.683336028,30-60s,0.4,0.07376004631320636,False
AgiBot,12067278,Pack moving objects from conveyor,task_token_only,original,L1,20.650001076,0-30s,0.7,0.06206911181410154,True
AgiBot,12067285,Pack moving objects from conveyor,task_token_only,original,L1,23.716667903,0-30s,0.4,0.06120047842462858,False
AgiBot,12067294,Pack moving objects from conveyor,task_token_only,original,L1,22.583334511,0-30s,0.4,0.07678197075923283,False
AgiBot,12067298,Pack moving objects from conveyor,task_token_only,original,L1,28.950001509,0-30s,0.9,0.06682440762718518,True
AgiBot,12067299,Pack moving objects from conveyor,task_token_only,original,L1,23.416667887,0-30s,0.4,0.07895695169766744,False
AgiBot,12067300,Pack moving objects from conveyor,task_token_only,original,L1,25.150001311,0-30s,0.4,0.07149816676974297,False
AgiBot,12067308,Pack moving objects from conveyor,task_token_only,original,L1,24.183334594,0-30s,0.3,0.04769457752505938,False
AgiBot,12067313,Pack moving objects from conveyor,task_token_only,original,L1,21.050001097,0-30s,0.3,0.07303523893157642,False
AgiBot,12067322,Pack moving objects from conveyor,task_token_only,original,L1,22.150001154999998,0-30s,0.4,0.06744957094391187,False
AgiBot,12067327,Pack moving objects from conveyor,task_token_only,original,L1,40.65000212,30-60s,0.7,0.05708923811713854,True
AgiBot,12067336,Pack moving objects from conveyor,task_token_only,original,L1,50.150002615,30-60s,0.4,0.07934491336345673,False
AgiBot,12067344,Pack moving objects from conveyor,task_token_only,original,L1,50.783335981,30-60s,0.4,0.05792062232891718,False
AgiBot,12067349,Pack moving objects from conveyor,task_token_only,original,L1,19.650001024,0-30s,0.4,0.06633833919962247,False
AgiBot,12067355,Pack moving objects from conveyor,task_token_only,original,L1,22.216667825,0-30s,0.4,0.06409308686852455,False
AgiBot,12055595,Pack in the supermarket,task_token_only,original,L3,78.400004088,60-120s,0.4,0.07107979493836562,False
AgiBot,12055618,Pack in the supermarket,task_token_only,original,L3,97.000005058,60-120s,0.7,0.0845973789691925,True
AgiBot,12055722,Pack in the supermarket,task_token_only,original,L3,64.333336688,60-120s,0.8,0.07197648907701175,True
AgiBot,12055834,Pack in the supermarket,task_token_only,original,L3,55.066669538,30-60s,0.4,0.07417398442824681,False
AgiBot,12055850,Pack in the supermarket,task_token_only,original,L3,106.966672245,60-120s,0.3,0.12764887263377508,False
AgiBot,12055885,Pack in the supermarket,task_token_only,original,L3,19.88333437,0-30s,0.4,0.1142074465751648,False
AgiBot,12055891,Pack in the supermarket,task_token_only,original,L3,94.950004952,60-120s,0.4,0.12884217500686646,False
AgiBot,12055899,Pack in the supermarket,task_token_only,original,L3,44.483335653,30-60s,0.7,0.11369340121746063,True
AgiBot,12055925,Pack in the supermarket,task_token_only,original,L3,99.750005202,60-120s,0.3,0.08720829213658969,False
AgiBot,12055931,Pack in the supermarket,task_token_only,original,L3,68.466670237,60-120s,0.4,0.09200763702392578,False
AgiBot,12055936,Pack in the supermarket,task_token_only,original,L3,45.483335705,30-60s,0.7,0.09637511024872462,True
AgiBot,12056123,Pack in the supermarket,task_token_only,original,L3,67.533336855,60-120s,0.4,0.08720851317048073,False
AgiBot,12056212,Pack in the supermarket,task_token_only,original,L3,20.266667723,0-30s,0.4,0.09425752858320872,False
AgiBot,12056262,Pack in the supermarket,task_token_only,original,L3,92.11667147,60-120s,0.4,0.09611384943127632,False
AgiBot,12056366,Pack in the supermarket,task_token_only,original,L3,54.500002842,30-60s,0.4,0.09236299743254979,False
AgiBot,12056529,Pack in the supermarket,task_token_only,original,L3,73.566670503,60-120s,0.4,0.052996265391508736,False
AgiBot,12056598,Pack in the supermarket,task_token_only,original,L3,63.783336659,60-120s,0.4,0.10441577931245168,False
AgiBot,12056630,Pack in the supermarket,task_token_only,original,L3,69.383336951,60-120s,0.7,0.07518190642197926,True
AgiBot,12056666,Pack in the supermarket,task_token_only,original,L3,44.50000232,30-60s,0.0,0.08331724504629771,False
AgiBot,12056690,Pack in the supermarket,task_token_only,original,L3,19.850001035,0-30s,0.4,0.0787438340485096,False
AgiBot,12056691,Pack in the supermarket,task_token_only,original,L3,66.133336782,60-120s,0.3,0.09170106301705043,False
AgiBot,12056695,Pack in the supermarket,task_token_only,original,L3,33.966668438,30-60s,0.4,0.07207756241162618,False
AgiBot,12056924,Pack in the supermarket,task_token_only,original,L3,43.500002268,30-60s,0.4,0.10636715963482857,False
AgiBot,12056947,Pack in the supermarket,task_token_only,original,L3,42.033335525,30-60s,0.4,0.09009569510817528,False
AgiBot,12057013,Pack in the supermarket,task_token_only,original,L3,60.883336508,60-120s,0.4,0.115413598716259,False
AgiBot,12057111,Pack in the supermarket,task_token_only,original,L3,37.083335267,30-60s,0.4,0.10964453220367432,False
AgiBot,12057155,Pack in the supermarket,task_token_only,original,L3,23.783334573,0-30s,0.4,0.07801727453867595,False
AgiBot,12057172,Pack in the supermarket,task_token_only,original,L3,21.30000111,0-30s,0.4,0.10822180410226186,False
AgiBot,12057175,Pack in the supermarket,task_token_only,original,L3,68.250003559,60-120s,0.0,0.08283239354689916,False
AgiBot,12057176,Pack in the supermarket,task_token_only,original,L3,96.066671676,60-120s,0.8,0.10489847262700398,True
AgiBot,12057210,Pack in the supermarket,task_token_only,original,L3,67.166670169,60-120s,0.4,0.0977200133105119,False
AgiBot,12057227,Pack in the supermarket,task_token_only,original,L3,20.483334401,0-30s,0.4,0.0926046830912431,False
AgiBot,12057242,Pack in the supermarket,task_token_only,original,L3,92.216671476,60-120s,0.4,0.06362981349229813,False
AgiBot,12057318,Pack in the supermarket,task_token_only,original,L3,45.266669027,30-60s,0.6,0.09703028947114944,True
AgiBot,12057337,Pack in the supermarket,task_token_only,original,L3,64.666670039,60-120s,0.4,0.06499915073315303,False
AgiBot,12057354,Pack in the supermarket,task_token_only,original,L3,60.066669799,60-120s,0.7,0.06905547281106313,True
AgiBot,12057359,Pack in the supermarket,task_token_only,original,L3,41.616668837,30-60s,0.0,0.07742572948336601,False
AgiBot,12052348,Clear table in the restaurant,task_token_only,original,L3,93.800004892,60-120s,0.4,0.07104971259832382,False
AgiBot,12052353,Clear table in the restaurant,task_token_only,original,L3,20.133334383,0-30s,0.3,0.06661729452510674,False
AgiBot,12052355,Clear table in the restaurant,task_token_only,original,L3,50.750002646,30-60s,0.4,0.09410085901618004,True
AgiBot,12052365,Clear table in the restaurant,task_token_only,original,L3,72.983337139,60-120s,0.4,0.07643309483925502,True
AgiBot,12052496,Clear table in the restaurant,task_token_only,original,L3,28.416668148,0-30s,0.7,0.07181087881326675,True
AgiBot,12052515,Clear table in the restaurant,task_token_only,original,L3,97.000005058,60-120s,0.4,0.07940116027990977,False
AgiBot,12052516,Clear table in the restaurant,task_token_only,original,L3,72.766670461,60-120s,0.4,0.08811818559964497,False
AgiBot,12052521,Clear table in the restaurant,task_token_only,original,L3,126.333339922,120s+,0.4,0.07245479027430217,True
AgiBot,12052534,Clear table in the restaurant,task_token_only,original,L3,78.05000407,60-120s,0.4,0.06878957028190295,False
AgiBot,12052536,Clear table in the restaurant,task_token_only,original,L3,27.733334779,0-30s,0.7,0.07391084854801495,True
AgiBot,12052539,Clear table in the restaurant,task_token_only,original,L3,114.883339324,60-120s,0.4,0.05436500534415245,False
AgiBot,12052552,Clear table in the restaurant,task_token_only,original,L3,22.650001181,0-30s,0.7,0.07705269878109296,True
AgiBot,12052607,Clear table in the restaurant,task_token_only,original,L3,140.333340652,120s+,0.4,0.0820857398211956,True
AgiBot,12052615,Clear table in the restaurant,task_token_only,original,L3,83.716671032,60-120s,0.4,0.07845041528344154,True
AgiBot,12052639,Clear table in the restaurant,task_token_only,original,L3,118.066672824,60-120s,0.4,0.09247370188434918,True
AgiBot,12052646,Clear table in the restaurant,task_token_only,original,L3,74.40000388,60-120s,0.7,0.0728560561935107,True
AgiBot,12052650,Clear table in the restaurant,task_token_only,original,L3,53.933336146,30-60s,0.4,0.06968762601415317,False
AgiBot,12052674,Clear table in the restaurant,task_token_only,original,L3,100.550005244,60-120s,0.4,0.07932625710964203,False
AgiBot,12052683,Clear table in the restaurant,task_token_only,original,L3,24.000001251,0-30s,0.4,0.07765188564856847,False
AgiBot,12052685,Clear table in the restaurant,task_token_only,original,L3,112.633339207,60-120s,0.8,0.0542835338662068,True
AgiBot,12052690,Clear table in the restaurant,task_token_only,original,L3,128.433340031,120s+,0.8,0.07790657381216685,True
AgiBot,12052691,Clear table in the restaurant,task_token_only,original,L3,67.333336845,60-120s,0.3,0.07707010954618454,False
AgiBot,12052706,Clear table in the restaurant,task_token_only,original,L3,44.100002299,30-60s,0.7,0.0961129479110241,True
AgiBot,12052724,Clear table in the restaurant,task_token_only,original,L3,59.200003087,30-60s,0.4,0.0678763488928477,False
AgiBot,12052745,Clear table in the restaurant,task_token_only,original,L3,77.066670686,60-120s,0.4,0.07551057140032451,False
AgiBot,12052747,Clear table in the restaurant,task_token_only,original,L3,56.366669606,30-60s,0.4,0.07793067023158073,False
AgiBot,12052777,Clear table in the restaurant,task_token_only,original,L3,89.583338005,60-120s,0.7,0.0680397159109513,True
AgiBot,12052779,Clear table in the restaurant,task_token_only,original,L3,48.183335846,30-60s,0.7,0.06748375296592712,True
AgiBot,12052781,Clear table in the restaurant,task_token_only,original,L3,108.050005635,60-120s,0.7,0.059215646237134933,True
AgiBot,12052785,Clear table in the restaurant,task_token_only,original,L3,46.166669074,30-60s,0.4,0.08398677160342534,False
AgiBot,12052786,Clear table in the restaurant,task_token_only,original,L3,22.150001154999998,0-30s,0.4,0.07886114468177159,True
AgiBot,12052907,Clear table in the restaurant,task_token_only,original,L3,109.450005708,60-120s,0.4,0.06213643029332161,False
AgiBot,12052912,Clear table in the restaurant,task_token_only,original,L3,79.366670805,60-120s,0.4,0.09343148519595464,False
AgiBot,12052919,Clear table in the restaurant,task_token_only,original,L3,56.466669611,30-60s,0.7,0.07992865517735481,True
AgiBot,12052927,Clear table in the restaurant,task_token_only,original,L3,19.516667684,0-30s,0.7,0.08178991824388504,True
AgiBot,12052940,Clear table in the restaurant,task_token_only,original,L3,106.000005528,60-120s,0.6,0.07906645412246387,True
AgiBot,12052942,Clear table in the restaurant,task_token_only,original,L3,87.150004545,60-120s,0.4,0.09114202360312144,False
AgiBot,12052966,Clear table in the restaurant,task_token_only,original,L3,50.733335979,30-60s,0.4,0.06966649120052655,False
AgiBot,12052735,Stamp the seal ,task_token_only,original,L3,148.133341059,120s+,0.4,0.052982185035943985,False
AgiBot,12052738,Stamp the seal ,task_token_only,original,L3,122.483339721,120s+,0.4,0.06441593294342358,False
AgiBot,12052750,Stamp the seal ,task_token_only,original,L3,49.200002565,30-60s,0.7,0.06247782955567042,True
AgiBot,12052818,Stamp the seal ,task_token_only,original,L3,217.366678003,120s+,0.7,0.05401876817146937,True
AgiBot,12052824,Stamp the seal ,task_token_only,original,L3,172.100008975,120s+,0.7,0.049118137607971825,True
AgiBot,12052835,Stamp the seal ,task_token_only,original,L3,127.350006641,120s+,0.7,0.054561592638492584,True
AgiBot,12052836,Stamp the seal ,task_token_only,original,L3,238.300012428,120s+,0.4,0.04116865061223507,False
AgiBot,12052858,Stamp the seal ,task_token_only,original,L3,167.450008733,120s+,0.4,0.048178788274526596,False
AgiBot,12052860,Stamp the seal ,task_token_only,original,L3,44.066668964,30-60s,0.4,0.06507713223497073,False
AgiBot,12052878,Stamp the seal ,task_token_only,original,L3,73.100003812,60-120s,0.7,0.04579188053806623,True
AgiBot,12052908,Stamp the seal ,task_token_only,original,L3,147.750007705,120s+,0.4,0.05582886065045992,False
AgiBot,12052913,Stamp the seal ,task_token_only,original,L3,123.200006425,120s+,0.4,0.06338458384076755,False
AgiBot,12052941,Stamp the seal ,task_token_only,original,L3,170.033342201,120s+,0.7,0.05602010587851206,True
AgiBot,12052945,Stamp the seal ,task_token_only,original,L3,124.750006506,120s+,0.4,0.0558030940592289,False
AgiBot,12052949,Stamp the seal ,task_token_only,original,L3,99.166671838,60-120s,0.0,0.053794194012880325,False
AgiBot,12052962,Stamp the seal ,task_token_only,original,L3,233.633345518,120s+,0.4,0.045140751947959266,False
AgiBot,12052970,Stamp the seal ,task_token_only,original,L3,208.250010861,120s+,0.7,0.045540484289328255,True
AgiBot,12052992,Stamp the seal ,task_token_only,original,L3,132.066673554,120s+,0.4,0.039758309721946716,False
AgiBot,12053001,Stamp the seal ,task_token_only,original,L3,117.533339463,60-120s,0.4,0.04256821175416311,False
AgiBot,12053003,Stamp the seal ,task_token_only,original,L3,78.216670745,60-120s,0.4,0.05172058939933777,True
AgiBot,12053011,Stamp the seal ,task_token_only,original,L3,53.133336104,30-60s,0.4,0.0705223170419534,False
AgiBot,12053012,Stamp the seal ,task_token_only,original,L3,25.566668,0-30s,0.4,0.061326779425144196,False
AgiBot,12053045,Stamp the seal ,task_token_only,original,L3,264.216680446,120s+,0.8,0.04827230672041575,True
AgiBot,12053049,Stamp the seal ,task_token_only,original,L3,237.566679056,120s+,0.0,0.05885130042831103,False
AgiBot,12053052,Stamp the seal ,task_token_only,original,L3,213.500011134,120s+,0.7,0.0496398371954759,True
AgiBot,12053058,Stamp the seal ,task_token_only,original,L3,177.650009265,120s+,0.4,0.05181840931375822,False
AgiBot,12053062,Stamp the seal ,task_token_only,original,L3,134.783340362,120s+,0.7,0.051029399037361145,True
AgiBot,12053069,Stamp the seal ,task_token_only,original,L3,84.183337723,60-120s,0.3,0.05197143306334814,False
AgiBot,12053070,Stamp the seal ,task_token_only,original,L3,53.500002789999996,30-60s,0.3,0.05537568777799606,False
AgiBot,12053084,Stamp the seal ,task_token_only,original,L3,247.983346266,120s+,0.4,0.046803971752524376,False
AgiBot,12053089,Stamp the seal ,task_token_only,original,L3,197.000010274,120s+,0.4,0.07545182853937149,False
AgiBot,12053100,Stamp the seal ,task_token_only,original,L3,125.566673215,120s+,0.7,0.06970869501431783,True
AgiBot,12053104,Stamp the seal ,task_token_only,original,L3,90.250004706,60-120s,0.4,0.05302651971578598,False
AgiBot,12053109,Stamp the seal ,task_token_only,original,L3,65.483336748,60-120s,0.4,0.04682853321234385,False
AgiBot,12053116,Stamp the seal ,task_token_only,original,L3,40.433335442,30-60s,0.4,0.0551738478243351,False
AgiBot,12053129,Stamp the seal ,task_token_only,original,L3,204.166677314,120s+,0.3,0.08811408653855324,False
AgiBot,12053142,Stamp the seal ,task_token_only,original,L3,105.350005494,60-120s,0.7,0.05704487736026446,True
AgiBot,12050785,Heat the food in the microwave,task_token_only,original,L3,133.616673635,120s+,0.7,0.07680341849724452,True
AgiBot,12050788,Heat the food in the microwave,task_token_only,original,L3,151.116674548,120s+,0.4,0.06391484290361404,False
AgiBot,12050792,Heat the food in the microwave,task_token_only,original,L3,175.250009139,120s+,0.4,0.08936371157566707,False
AgiBot,12050801,Heat the food in the microwave,task_token_only,original,L3,128.750006714,120s+,0.4,0.08353021989266078,False
AgiBot,12050802,Heat the food in the microwave,task_token_only,original,L3,180.083342725,120s+,0.4,0.06526811048388481,False
AgiBot,12050810,Heat the food in the microwave,task_token_only,original,L3,149.250007783,120s+,0.4,0.06905709703763326,False
AgiBot,12050813,Heat the food in the microwave,task_token_only,original,L3,175.250009139,120s+,0.4,0.06342333431045215,False
AgiBot,12050818,Heat the food in the microwave,task_token_only,original,L3,128.716673379,120s+,0.3,0.06368623053034146,False
AgiBot,12050822,Heat the food in the microwave,task_token_only,original,L3,141.083340691,120s+,0.4,0.07829847931861877,False
AgiBot,12050829,Heat the food in the microwave,task_token_only,original,L3,141.850007398,120s+,0.4,0.07133232429623604,False
AgiBot,12050837,Heat the food in the microwave,task_token_only,original,L3,107.916672294,60-120s,0.4,0.0656910091638565,False
AgiBot,12050846,Heat the food in the microwave,task_token_only,original,L3,145.383340915,120s+,0.4,0.0746611716846625,False
AgiBot,12050851,Heat the food in the microwave,task_token_only,original,L3,169.283342162,120s+,0.4,0.07906828075647354,False
AgiBot,12050856,Heat the food in the microwave,task_token_only,original,L3,137.550007173,120s+,0.4,0.06408365815877914,False
AgiBot,12050863,Heat the food in the microwave,task_token_only,original,L3,162.850008493,120s+,0.4,0.06540888672073682,False
AgiBot,12050872,Heat the food in the microwave,task_token_only,original,L3,146.783340988,120s+,0.4,0.07920085390408833,False
AgiBot,12050874,Heat the food in the microwave,task_token_only,original,L3,122.816673072,120s+,0.4,0.0720840295155843,False
AgiBot,12050878,Heat the food in the microwave,task_token_only,original,L3,118.783339528,60-120s,0.3,0.07374269763628642,False
AgiBot,12050887,Heat the food in the microwave,task_token_only,original,L3,162.916675163,120s+,0.7,0.06054508996506532,True
AgiBot,12050892,Heat the food in the microwave,task_token_only,original,L3,173.08334236,120s+,0.4,0.08098207414150238,False
AgiBot,12050901,Heat the food in the microwave,task_token_only,original,L3,133.616673635,120s+,0.4,0.07169001922011375,False
AgiBot,12050902,Heat the food in the microwave,task_token_only,original,L3,167.916675424,120s+,0.4,0.07581367840369542,False
AgiBot,12050906,Heat the food in the microwave,task_token_only,original,L3,167.450008733,120s+,0.4,0.08886416753133138,False
AgiBot,12050915,Heat the food in the microwave,task_token_only,original,L3,148.650007752,120s+,0.4,0.08753801137208939,False
AgiBot,12050922,Heat the food in the microwave,task_token_only,original,L3,146.216674292,120s+,0.4,0.08917546893159549,False
AgiBot,12050925,Heat the food in the microwave,task_token_only,original,L3,137.650007179,120s+,0.4,0.06380717207988103,False
AgiBot,12050928,Heat the food in the microwave,task_token_only,original,L3,101.983338652,60-120s,0.4,0.08471511801083882,False
AgiBot,12050931,Heat the food in the microwave,task_token_only,original,L3,170.550008894,120s+,0.7,0.054315440356731415,True
AgiBot,12050938,Heat the food in the microwave,task_token_only,original,L3,132.216673562,120s+,0.7,0.07950526600082715,True
AgiBot,12050947,Heat the food in the microwave,task_token_only,original,L3,151.716674579,120s+,0.4,0.0854630321264267,False
AgiBot,12050948,Heat the food in the microwave,task_token_only,original,L3,154.050008034,120s+,0.4,0.07161044950286548,False
AgiBot,12050949,Heat the food in the microwave,task_token_only,original,L3,158.416674928,120s+,0.4,0.08513446648915608,False
AgiBot,12050958,Heat the food in the microwave,task_token_only,original,L3,138.583340561,120s+,0.3,0.06829701364040375,False
AgiBot,12050962,Heat the food in the microwave,task_token_only,original,L3,170.250008879,120s+,0.4,0.07021934663256009,False
AgiBot,12050965,Heat the food in the microwave,task_token_only,original,L3,127.083339961,120s+,0.4,0.08092357714970906,False
AgiBot,12050967,Heat the food in the microwave,task_token_only,original,L3,122.21667304,120s+,0.4,0.08104923988382022,False
AgiBot,12050971,Heat the food in the microwave,task_token_only,original,L3,167.116675382,120s+,0.3,0.06746896480520566,False
AgiBot,12050973,Heat the food in the microwave,task_token_only,original,L3,139.916673963,120s+,0.4,0.07178407286604245,False
